,Location,total_items,total_orders,avg_del_time,orders,items,street_address
992,"(60.184, 24.922)",35,14,34.69230769230769,>75% & <max,>25% & <75%,"Eino Leinon katu 3, 00250 Helsinki, Finland"
993,"(60.184, 24.919)",23,10,33.22222222222222,>25% & <75%,>25% & <75%,"Hummelgatan 8, 00250 Helsingfors, Finland"
994,"(60.184, 24.951)",28,16,31.9,>75% & <max,>25% & <75%,"Femte linjen 18, 00530 Helsingfors, Finland"
995,"(60.184, 24.92)",27,13,32.68181818181818,>25% & <75%,>25% & <75%,"Tölögatan 51b, 00250 Helsingfors, Finland"
996,"(60.184, 24.914)",15,6,34.0,>25% & <75%,>25% & <75%,"Kajanusgatan 6, 00250 Helsingfors, Finland"
997,"(60.184, 24.941)",33,13,28.22222222222222,>25% & <75%,>25% & <75%,"Wallininkatu 2, 00530 Helsinki, Finland"
998,"(60.184, 24.976)",5,2,28.5,<25%,<25%,"Arielinkatu 16b, 00540 Helsinki, Finland"
999,"(60.184, 24.957)",53,19,29.52777777777778,>max,>max,"Pengerkatu 9, 00530 Helsinki, Finland"
1000,"(60.184, 24.912)",25,6,37.833333333333336,>25% & <75%,>25% & <75%,"Lastenlinnantie 1f, 00250 Helsinki, Finland"
1001,"(60.184, 24.918)",33,11,28.545454545454547,>25% & <75%,>25% & <75%,"Topeliusgatan 19, 00250 Helsingfors, Finland"
1002,"(60.184, 24.977)",5,2,31.5,<25%,<25%,"Arielinkatu 16, 00540 Helsinki, Finland"
1003,"(60.184, 24.978)",9,3,42.333333333333336,<25%,>25% & <75%,"Arcturusgatan 3, 00540 Helsingfors, Finland"
1004,"(60.184, 24.95)",15,6,34.3,>25% & <75%,>25% & <75%,"Itäinen Papinkatu 3, 00530 Helsinki, Finland"
1005,"(60.184, 24.911)",10,5,33.0,>25% & <75%,>25% & <75%,"Lastenlinnantie 2a, 00250 Helsinki, Finland"
1006,"(60.184, 24.94)",11,4,27.166666666666668,>25% & <75%,>25% & <75%,"Ensi linja 3, 00530 Helsinki, Finland"
1007,"(60.184, 24.964)",10,5,33.0,>25% & <75%,>25% & <75%,"Lintulahdenkuja 6, 00500 Helsinki, Finland"
1008,"(60.184, 24.966)",14,5,29.875,>25% & <75%,>25% & <75%,"Hanaholmsgatan 10, 00540 Helsingfors, Finland"
1009,"(60.184, 24.91)",1,1,48.0,<25%,<25%,"Lastenlinnantie 5, 00250 Helsinki, Finland"
1010,"(60.184, 24.928)",4,1,26.0,<25%,<25%,"Mäntymäentie 26, 00250 Helsinki, Finland"
1011,"(60.184, 24.98)",3,1,38.0,<25%,<25%,"Junonkatu 7, 00540 Helsinki, Finland"
1012,"(60.184, 24.967)",2,1,28.0,<25%,<25%,"Parrukatu 2, 00540 Helsinki, Finland"
1013,"(60.176, 24.923)",63,21,34.07017543859649,>max,>max,"Oksasenkatu 9, 00100 Helsinki, Finland"
1014,"(60.176, 24.937)",3,3,24.0,<25%,<25%,"Alvar Aallon katu 3b, 00100 Helsinki, Finland"
1015,"(60.176, 24.929)",46,16,34.964285714285715,>75% & <max,>max,"Tölögatan 10, 00100 Helsingfors, Finland"
1016,"(60.176, 24.957)",52,15,33.791666666666664,>75% & <max,>max,"Bokarbetaregatan 6, 00170 Helsingfors, Finland"
1017,"(60.176, 24.938)",10,6,26.166666666666668,>25% & <75%,>25% & <75%,"Alvar Aallon katu 3b, 00100 Helsinki, Finland"
1018,"(60.176, 24.959)",13,7,32.916666666666664,>25% & <75%,>25% & <75%,"Pohjoisranta 28, 00170 Helsinki, Finland"
1019,"(60.176, 24.918)",34,13,34.54545454545455,>25% & <75%,>25% & <75%,"Södra Hesperiagatan 36, 00100 Helsingfors, Finland"
1020,"(60.176, 24.955)",24,10,36.8,>25% & <75%,>25% & <75%,"Gengatan 15, 00170 Helsingfors, Finland"
1021,"(60.176, 24.927)",25,14,31.076923076923077,>75% & <max,>25% & <75%,"Apollogatan 5b, 00100 Helsingfors, Finland"
1022,"(60.176, 24.926)",37,15,35.13333333333333,>75% & <max,>75% & <max,"Apollogatan 12, 00100 Helsingfors, Finland"
1023,"(60.176, 24.931)",1,1,49.0,<25%,<25%,"Cygnaeusgatan 9, 00100 Helsingfors, Finland"
1024,"(60.176, 24.951)",7,3,39.666666666666664,<25%,<25%,"Brobergskajen 18, 00170 Helsingfors, Finland"
1025,"(60.176, 24.924)",62,23,29.625,>max,>max,"Apollogatan 16, 00100 Helsingfors, Finland"
1026,"(60.176, 24.928)",35,17,31.633333333333333,>max,>25% & <75%,"Apollogatan 6, 00100 Helsingfors, Finland"
1027,"(60.176, 24.925)",35,16,26.857142857142858,>75% & <max,>25% & <75%,"Minervanpolku 4, 00100 Helsinki, Finland"
1028,"(60.176, 24.922)",70,20,35.5625,>max,>max,"Runeberginkatu 43, 00100 Helsinki, Finland"
1029,"(60.176, 24.947)",21,9,39.1875,>25% & <75%,>25% & <75%,"Kaisaniemenranta 3, 00100 Helsinki, Finland"
1030,"(60.176, 24.95)",27,8,24.928571428571427,>25% & <75%,>25% & <75%,"Unionsgatan 47, 00170 Helsingfors, Finland"
1031,"(60.176, 24.921)",54,25,30.370370370370367,>max,>max,"Södra Hesperiagatan 28, 00100 Helsingfors, Finland"
1032,"(60.176, 24.948)",18,9,32.0625,>25% & <75%,>25% & <75%,"Unionsgatan 44, 00170 Helsingfors, Finland"
1033,"(60.176, 24.92)",43,17,34.46666666666667,>max,>75% & <max,"Södra Hesperiagatan 30, 00101 Helsingfors, Finland"
1034,"(60.176, 24.958)",24,10,32.388888888888886,>25% & <75%,>25% & <75%,"Bokarbetaregatan 2, 00170 Helsingfors, Finland"
1035,"(60.176, 24.919)",24,10,37.1,>25% & <75%,>25% & <75%,"Södra Hesperiagatan 36, 00100 Helsingfors, Finland"
1036,"(60.176, 24.949)",18,7,32.666666666666664,>25% & <75%,>25% & <75%,"Brobergskajen 16, 00170 Helsingfors, Finland"
1037,"(60.176, 24.956)",40,12,33.333333333333336,>25% & <75%,>75% & <max,"Bokarbetaregatan 10, 00170 Helsingfors, Finland"
1038,"(60.176, 24.954)",6,3,27.333333333333332,<25%,<25%,"Brobergsterrassen 1a, 00170 Helsingfors, Finland"
1039,"(60.176, 24.917)",4,3,36.666666666666664,<25%,<25%,"Södra Hesperiagatan 38, 00100 Helsingfors, Finland"
1040,"(60.176, 24.96)",23,9,32.55555555555556,>25% & <75%,>25% & <75%,"Pohjoisranta 24b, 00170 Helsinki, Finland"
1041,"(60.176, 24.961)",12,4,33.25,>25% & <75%,>25% & <75%,"Pohjoisranta 25, 00170 Helsinki, Finland"
1042,"(60.176, 24.939)",4,1,35.0,<25%,<25%,"Alvar Aallon katu 3, 00100 Helsinki, Finland"
1043,"(60.176, 24.93)",8,3,38.0,<25%,>25% & <75%,"Cygnaeusgatan 14, 00100 Helsingfors, Finland"
1044,"(60.176, 24.914)",5,1,37.0,<25%,<25%,"Pohjoinen Hesperiankatu 37, 00260 Helsinki, Finland"
1045,"(60.176, 24.945)",7,2,49.5,<25%,<25%,"Kaisaniemenranta 4, 00100 Helsinki, Finland"
1046,"(60.176, 24.913)",9,2,33.0,<25%,>25% & <75%,"Södra Hesperiagatan 40, 00100 Helsingfors, Finland"
1047,"(60.176, 24.912)",4,1,34.0,<25%,<25%,"Södra Hesperiagatan 40, 00100 Helsingfors, Finland"
1048,"(60.176, 24.946)",3,2,28.0,<25%,<25%,"Kaisaniemenranta 2, 00170 Helsinki, Finland"
1049,"(60.176, 24.962)",1,1,23.0,<25%,<25%,"Pohjoisranta 25, 00170 Helsinki, Finland"
1050,"(60.176, 24.916)",2,1,43.0,<25%,<25%,"Sandnäsvägen 1, 00100 Helsingfors, Finland"
1051,"(60.176, 24.953)",4,1,31.0,<25%,<25%,"Brobergsterrassen 5a, 00170 Helsingfors, Finland"
1052,"(60.176, 24.952)",4,1,24.0,<25%,<25%,"Brobergsterrassen 9, 00170 Helsingfors, Finland"
1053,"(60.16, 24.951)",6,4,28.25,>25% & <75%,<25%,"Bergmansgatan 15, 00140 Helsingfors, Finland"
1054,"(60.16, 24.945)",82,32,32.72222222222222,>max,>max,"Jägaregatan 7b, 00150 Helsingfors, Finland"
1055,"(60.16, 24.942)",98,28,36.635964912280706,>max,>max,"Sepänkatu 1, 00150 Helsinki, Finland"
1056,"(60.16, 24.924)",24,7,35.0,>25% & <75%,>25% & <75%,"Stillahavsgatan 2, 00220 Helsingfors, Finland"
1057,"(60.16, 24.935)",97,40,31.720588235294116,>max,>max,"Punavuorenkatu 20, 00150 Helsinki, Finland"
1058,"(60.16, 24.944)",55,22,33.333333333333336,>max,>max,"Jägaregatan 8, 00150 Helsingfors, Finland"
1059,"(60.16, 24.948)",43,19,26.755555555555553,>max,>75% & <max,"Kasarmikatu 4c, 00140 Helsinki, Finland"
1060,"(60.16, 24.941)",80,26,30.565217391304348,>max,>max,"Sepänkatu 3-5, 00150 Helsinki, Finland"
1061,"(60.16, 24.925)",23,9,32.111111111111114,>25% & <75%,>25% & <75%,"Sandvikskajen 18, 00180 Helsingfors, Finland"
1062,"(60.16, 24.955)",25,10,34.833333333333336,>25% & <75%,>25% & <75%,"Muukalaiskatu 2, 00140 Helsinki, Finland"
1063,"(60.16, 24.95)",2,2,24.5,<25%,<25%,"Bergmansgatan 19, 00140 Helsingfors, Finland"
1064,"(60.16, 24.936)",118,47,30.257575757575758,>max,>max,"Sjömansgatan 37, 00150 Helsingfors, Finland"
1065,"(60.16, 24.919)",48,16,32.84615384615385,>75% & <max,>max,"Medelhavsgatan 6, 00220 Helsingfors, Finland"
1066,"(60.16, 24.946)",58,22,33.95238095238095,>max,>max,"Jägaregatan 2, 00140 Helsingfors, Finland"
1067,"(60.16, 24.912)",25,9,32.77777777777778,>25% & <75%,>25% & <75%,"Jaalaranta 13, 00180 Helsinki, Finland"
1068,"(60.16, 24.939)",72,34,33.67460317460318,>max,>max,"Albertinkatu 6, 00150 Helsinki, Finland"
1069,"(60.16, 24.947)",47,12,34.40909090909091,>25% & <75%,>max,"Högbergsgatan 3, 00140 Helsingfors, Finland"
1070,"(60.16, 24.937)",111,43,30.690322580645162,>max,>max,"Sjömansgatan 26, 00150 Helsingfors, Finland"
1071,"(60.16, 24.96)",5,2,37.0,<25%,<25%,"Ehrenströmintie 16, 00140 Helsinki, Finland"
1072,"(60.16, 24.915)",27,6,36.166666666666664,>25% & <75%,>25% & <75%,"Messitytönkatu 4, 00180 Helsinki, Finland"
1073,"(60.16, 24.918)",40,18,37.410256410256416,>max,>75% & <max,"Medelhavsgatan 5d, 00220 Helsingfors, Finland"
1074,"(60.16, 24.938)",87,29,35.1231884057971,>max,>max,"Sjömansgatan 24, 00150 Helsingfors, Finland"
1075,"(60.16, 24.929)",8,2,41.5,<25%,>25% & <75%,"Sandvikskajen 6, 00150 Helsingfors, Finland"
1076,"(60.16, 24.934)",62,22,32.404761904761905,>max,>max,"Styrmansgatan 15, 00150 Helsingfors, Finland"
1077,"(60.16, 24.917)",39,16,33.0,>75% & <max,>75% & <max,"Skeppsgossegränden 2, 00220 Helsingfors, Finland"
1078,"(60.16, 24.94)",67,24,29.88235294117647,>max,>max,"Båtsmansgatan 11a, 00150 Helsingfors, Finland"
1079,"(60.16, 24.953)",12,4,35.0,>25% & <75%,>25% & <75%,"Ullankatu 4, 00140 Helsinki, Finland"
1080,"(60.16, 24.92)",43,15,31.6,>75% & <max,>75% & <max,"Medelhavsgatan 4, 00220 Helsingfors, Finland"
1081,"(60.16, 24.954)",30,13,30.307692307692307,>25% & <75%,>25% & <75%,"Ullankatu 3, 00140 Helsinki, Finland"
1082,"(60.16, 24.943)",47,18,34.45833333333333,>max,>max,"Jägaregatan 10a, 00150 Helsingfors, Finland"
1083,"(60.16, 24.911)",14,5,32.0,>25% & <75%,>25% & <75%,"Messipojankuja 4a, 00180 Helsinki, Finland"
1084,"(60.16, 24.93)",4,4,37.25,>25% & <75%,<25%,"Sandviksspiren 18, 00150 Helsingfors, Finland"
1085,"(60.16, 24.922)",12,6,34.833333333333336,>25% & <75%,>25% & <75%,"Stillahavsgatan 2, 00220 Helsingfors, Finland"
1086,"(60.16, 24.932)",20,6,30.2,>25% & <75%,>25% & <75%,"Sandvikskajen 1, 00150 Helsingfors, Finland"
1087,"(60.16, 24.958)",2,1,48.0,<25%,<25%,"Myllytie 6, 00140 Helsinki, Finland"
1088,"(60.16, 24.921)",28,10,35.125,>25% & <75%,>25% & <75%,"Hietasaarenkuja 1, 00220 Helsinki, Finland"
1089,"(60.16, 24.916)",32,11,34.0,>25% & <75%,>25% & <75%,"Selkämerenpolku 4, 00180 Helsinki, Finland"
1090,"(60.16, 24.952)",12,6,35.666666666666664,>25% & <75%,>25% & <75%,"Bergmansgatan 11b, 00140 Helsingfors, Finland"
1091,"(60.16, 24.914)",8,2,24.5,<25%,>25% & <75%,"Messitytönkatu 4, 00180 Helsinki, Finland"
1092,"(60.16, 24.91)",18,5,32.0,>25% & <75%,>25% & <75%,"Messipojankuja 4, 00180 Helsinki, Finland"
1093,"(60.16, 24.933)",20,9,33.44444444444444,>25% & <75%,>25% & <75%,"Punavuorenkatu 23, 00150 Helsinki, Finland"
1094,"(60.16, 24.923)",11,2,43.5,<25%,>25% & <75%,"Stillahavsgatan 2, 00220 Helsingfors, Finland"
1095,"(60.16, 24.931)",32,10,34.2,>25% & <75%,>25% & <75%,"Sandviksspiren 18, 00150 Helsingfors, Finland"
1096,"(60.16, 24.913)",12,6,34.6,>25% & <75%,>25% & <75%,"Messitytönkatu 6, 00180 Helsinki, Finland"
1097,"(60.16, 24.949)",24,8,32.44444444444444,>25% & <75%,>25% & <75%,"Kasarmikatu 1, 00140 Helsinki, Finland"
1098,"(60.16, 24.909)",1,1,35.0,<25%,<25%,"Utterhällsstranden 1, 00180 Helsingfors, Finland"
1099,"(60.16, 24.956)",8,4,29.0,>25% & <75%,>25% & <75%,"Skeppsbrogatan 4, 00140 Helsingfors, Finland"
1100,"(60.16, 24.927)",7,1,19.0,<25%,<25%,"Sandvikskajen 14, 00180 Helsingfors, Finland"
1101,"(60.16, 24.926)",2,2,20.0,<25%,<25%,"Sandvikskajen 18, 00180 Helsingfors, Finland"
1102,"(60.155, 24.915)",37,14,31.125,>75% & <max,>75% & <max,"Länsisatamankatu 35, 00220 Helsinki, Finland"
1103,"(60.155, 24.914)",27,8,33.5,>25% & <75%,>25% & <75%,"Poseidoninkuja 3, 00220 Helsinki, Finland"
1104,"(60.155, 24.911)",6,3,30.0,<25%,<25%,"Atlantinkatu 12 A, 00220 Helsinki, Finland"
1105,"(60.155, 24.948)",31,11,34.54545454545455,>25% & <75%,>25% & <75%,"Merikatu 2, 00140 Helsinki, Finland"
1106,"(60.155, 24.93)",24,9,33.4375,>25% & <75%,>25% & <75%,"Säljägargatan 1, 00150 Helsingfors, Finland"
1107,"(60.155, 24.947)",19,10,31.6875,>25% & <75%,>25% & <75%,
1108,"(60.155, 24.952)",11,3,38.666666666666664,<25%,>25% & <75%,"Ehrenströmintie 1, 00140 Helsinki, Finland"
1109,"(60.155, 24.946)",32,14,31.76923076923077,>75% & <max,>25% & <75%,"Merikatu 11, 00140 Helsinki, Finland"
1110,"(60.155, 24.931)",19,8,32.92857142857143,>25% & <75%,>25% & <75%,"Birgittagatan 2, 00150 Helsingfors, Finland"
1111,"(60.155, 24.912)",18,3,35.333333333333336,<25%,>25% & <75%,"Länsisatamankatu 5, 00220 Helsinki, Finland"
1112,"(60.155, 24.951)",30,6,43.833333333333336,>25% & <75%,>25% & <75%,"Ehrenströmintie 1, 00140 Helsinki, Finland"
1113,"(60.155, 24.943)",8,2,36.5,<25%,>25% & <75%,"Laivurinkatu 1, 00150 Helsinki, Finland"
1114,"(60.155, 24.916)",13,5,30.4,>25% & <75%,>25% & <75%,"Hyväntoivonkatu 4, 00220 Helsinki, Finland"
1115,"(60.155, 24.929)",8,4,35.75,>25% & <75%,>25% & <75%,"Matalasalmenkuja 2, 00150 Helsinki, Finland"
1116,"(60.155, 24.913)",17,3,32.0,<25%,>25% & <75%,"Länsisatamankatu 5, 00220 Helsinki, Finland"
1117,"(60.155, 24.942)",6,5,37.4,>25% & <75%,<25%,"Merikatu 21, 00150 Helsinki, Finland"
1118,"(60.155, 24.944)",14,3,34.666666666666664,<25%,>25% & <75%,"Merikatu 17, 00150 Helsinki, Finland"
1119,"(60.155, 24.949)",36,13,38.30769230769231,>25% & <75%,>25% & <75%,
1120,"(60.155, 24.932)",15,8,31.071428571428573,>25% & <75%,>25% & <75%,"Birgittagatan 1, 00150 Helsingfors, Finland"
1121,"(60.155, 24.938)",6,3,50.333333333333336,<25%,<25%,"Eiranranta 1, 00150 Helsinki, Finland"
1122,"(60.155, 24.945)",20,9,33.22222222222222,>25% & <75%,>25% & <75%,"Merikatu 13, 00140 Helsinki, Finland"
1123,"(60.155, 24.91)",13,4,30.0,>25% & <75%,>25% & <75%,"Bahamankatu 2, 00220 Helsinki, Finland"
1124,"(60.155, 24.922)",3,1,22.0,<25%,<25%,"Hietasaarenkuja 8, 00220 Helsinki, Finland"
1125,"(60.155, 24.933)",31,8,34.142857142857146,>25% & <75%,>25% & <75%,"Eiranranta 3, 00150 Helsinki, Finland"
1126,"(60.155, 24.95)",32,9,36.55555555555556,>25% & <75%,>25% & <75%,"Ehrenströmintie 1, 00140 Helsinki, Finland"
1127,"(60.155, 24.941)",5,3,38.0,<25%,<25%,"Merikatu 23, 00150 Helsinki, Finland"
1128,"(60.155, 24.94)",14,3,40.666666666666664,<25%,>25% & <75%,"Merikatu 27, 00150 Helsinki, Finland"
1129,"(60.155, 24.921)",12,4,36.5,>25% & <75%,>25% & <75%,"Hietasaarenkuja 8, 00220 Helsinki, Finland"
1130,"(60.155, 24.939)",6,3,38.666666666666664,<25%,<25%,"Merikatu 29, 00150 Helsinki, Finland"
1131,"(60.155, 24.936)",9,2,28.5,<25%,>25% & <75%,"Eiranranta 1, 00150 Helsinki, Finland"
1132,"(60.155, 24.934)",7,3,28.0,<25%,<25%,"Eiranranta 3, 00150 Helsinki, Finland"
1133,"(60.155, 24.919)",10,4,32.75,>25% & <75%,>25% & <75%,"Tarmonkuja 2, 00220 Helsinki, Finland"
1134,"(60.155, 24.92)",5,2,23.5,<25%,<25%,"Tarmonkuja 2, 00220 Helsinki, Finland"
1135,"(60.155, 24.959)",1,1,16.0,<25%,<25%,
1136,"(60.155, 24.917)",8,2,37.5,<25%,>25% & <75%,"Poseidoninkuja 2, 00220 Helsinki, Finland"
1137,"(60.155, 24.935)",6,3,37.666666666666664,<25%,<25%,"Eiranranta 1, 00150 Helsinki, Finland"
1138,"(60.155, 24.937)",1,1,39.0,<25%,<25%,"Eiranranta 1, 00150 Helsinki, Finland"
1139,"(60.155, 24.909)",18,3,28.0,<25%,>25% & <75%,"Bahamankatu 2, 00220 Helsinki, Finland"
1140,"(60.155, 24.962)",2,1,27.0,<25%,<25%,"Ehrenströmintie 3, 00140 Helsinki, Finland"
1141,"(60.197, 24.966)",30,8,29.25,>25% & <75%,>25% & <75%,"Violankuja 1, 00550 Helsinki, Finland"
1142,"(60.197, 24.956)",14,5,25.0,>25% & <75%,>25% & <75%,"Hattulantie 2, 00550 Helsinki, Finland"
1143,"(60.197, 24.953)",13,7,23.857142857142858,>25% & <75%,>25% & <75%,"Rautalammintie 4e, 00550 Helsinki, Finland"
1144,"(60.197, 24.95)",12,7,33.857142857142854,>25% & <75%,>25% & <75%,"Backasgatan 56b, 00510 Helsingfors, Finland"
1145,"(60.197, 24.942)",10,4,42.25,>25% & <75%,>25% & <75%,"Kassörsgatan 2 E, 00520 Helsingfors, Finland"
1146,"(60.197, 24.964)",7,4,24.25,>25% & <75%,<25%,"Violagatan 4, 00550 Helsingfors, Finland"
1147,"(60.197, 24.944)",24,7,32.714285714285715,>25% & <75%,>25% & <75%,"Kumpulantie 7a, 00520 Helsinki, Finland"
1148,"(60.197, 24.97)",9,3,28.0,<25%,>25% & <75%,"Haukilahdenkuja 11, 00580 Helsinki, Finland"
1149,"(60.197, 24.962)",44,15,34.979166666666664,>75% & <max,>75% & <max,"Hämeentie 96, 00550 Helsinki, Finland"
1150,"(60.197, 24.938)",12,3,37.333333333333336,<25%,>25% & <75%,"Banvaktsgatan 4, 00520 Helsingfors, Finland"
1151,"(60.197, 24.952)",19,6,33.3,>25% & <75%,>25% & <75%,"Rautalammintie 6, 00550 Helsinki, Finland"
1152,"(60.197, 24.951)",21,7,40.714285714285715,>25% & <75%,>25% & <75%,"Backasgatan 52b, 00510 Helsingfors, Finland"
1153,"(60.197, 24.945)",18,3,34.0,<25%,>25% & <75%,"Kumpulantie 9, 00520 Helsinki, Finland"
1154,"(60.197, 24.939)",28,10,33.5,>25% & <75%,>25% & <75%,"Vislauskuja 11, 00520 Helsinki, Finland"
1155,"(60.197, 24.923)",20,9,28.666666666666668,>25% & <75%,>25% & <75%,"Palkkatilankatu 9, 00240 Helsinki, Finland"
1156,"(60.197, 24.949)",7,4,27.0,>25% & <75%,<25%,"Lemuntie 9, 00510 Helsinki, Finland"
1157,"(60.197, 24.958)",13,3,36.666666666666664,<25%,>25% & <75%,"Kangasalantie 11, 00550 Helsinki, Finland"
1158,"(60.197, 24.925)",9,3,37.0,<25%,>25% & <75%,"Böle parkväg 4c, 00240 Helsingfors, Finland"
1159,"(60.197, 24.959)",29,12,33.27272727272727,>25% & <75%,>25% & <75%,"Sammatintie 6, 00550 Helsinki, Finland"
1160,"(60.197, 24.965)",34,11,32.0,>25% & <75%,>25% & <75%,"Violagatan 7, 00550 Helsingfors, Finland"
1161,"(60.197, 24.963)",22,9,38.888888888888886,>25% & <75%,>25% & <75%,"Violagatan 2, 00550 Helsingfors, Finland"
1162,"(60.197, 24.972)",5,2,27.5,<25%,<25%,"Hermannin rantatie 26, 00580 Helsinki, Finland"
1163,"(60.197, 24.94)",8,4,31.25,>25% & <75%,>25% & <75%,"Vislauskuja 9, 00520 Helsinki, Finland"
1164,"(60.197, 24.957)",8,4,29.0,>25% & <75%,>25% & <75%,"Kangasalantie 11, 00550 Helsinki, Finland"
1165,"(60.197, 24.93)",3,2,40.0,<25%,<25%,"Lokvägen 8, 00240 Helsingfors, Finland"
1166,"(60.197, 24.929)",6,3,35.0,<25%,<25%,"Bölegatan 6, 00240 Helsingfors, Finland"
1167,"(60.197, 24.937)",12,3,39.0,<25%,>25% & <75%,"Banvaktsgatan 44, 00520 Helsingfors, Finland"
1168,"(60.197, 24.947)",8,2,28.0,<25%,>25% & <75%,"Elimägatan 26, 00510 Helsingfors, Finland"
1169,"(60.197, 24.961)",26,9,39.625,>25% & <75%,>25% & <75%,"Sturegatan 44, 00550 Helsingfors, Finland"
1170,"(60.197, 24.948)",6,1,35.0,<25%,<25%,"Elimägatan 27, 00510 Helsingfors, Finland"
1171,"(60.197, 24.927)",7,2,48.5,<25%,<25%,"Böletået 6, 00240 Helsingfors, Finland"
1172,"(60.197, 24.955)",21,7,30.714285714285715,>25% & <75%,>25% & <75%,"Rautalammintie 1, 00550 Helsinki, Finland"
1173,"(60.197, 24.924)",7,3,40.666666666666664,<25%,<25%,"Hopeavuorenkatu 4, 00240 Helsinki, Finland"
1174,"(60.197, 24.941)",6,5,25.0,>25% & <75%,<25%,"Kumpulantie 1, 00520 Helsinki, Finland"
1175,"(60.197, 24.96)",9,4,23.666666666666668,>25% & <75%,>25% & <75%,"Somerontie 22, 00550 Helsinki, Finland"
1176,"(60.197, 24.954)",7,2,40.0,<25%,<25%,"Rautalammintie 4b, 00550 Helsinki, Finland"
1177,"(60.197, 24.926)",17,3,38.0,<25%,>25% & <75%,"Esterinpolku 2, 00240 Helsinki, Finland"
1178,"(60.197, 24.969)",6,3,30.0,<25%,<25%,"Haukilahdenkuja 11, 00580 Helsinki, Finland"
1179,"(60.197, 24.968)",6,1,35.0,<25%,<25%,"Violankuja 3, 00550 Helsinki, Finland"
1180,"(60.197, 24.946)",1,1,21.0,<25%,<25%,"Kumpulantie 11, 00520 Helsinki, Finland"
1181,"(60.197, 24.943)",10,4,35.0,>25% & <75%,>25% & <75%,"Kumpulantie 5, 00520 Helsinki, Finland"
1182,"(60.197, 24.967)",9,2,19.0,<25%,>25% & <75%,"Violankuja 3, 00550 Helsinki, Finland"
1183,"(60.197, 24.971)",4,2,35.0,<25%,<25%,"Holmgatan 19, 00580 Helsingfors, Finland"
1184,"(60.197, 24.909)",1,1,33.0,<25%,<25%,"Lehtikuusentie 6, 00270 Helsinki, Finland"
1185,"(60.197, 24.973)",4,1,23.0,<25%,<25%,"Byholmsgatan 7c, 00580 Helsingfors, Finland"
1186,"(60.197, 24.922)",2,1,18.0,<25%,<25%,"Susannanpenger 2, 00240 Helsinki, Finland"
1187,"(60.17, 24.927)",62,18,27.761904761904763,>max,>max,"Runeberginkatu 13, 00100 Helsinki, Finland"
1188,"(60.17, 24.926)",57,20,32.0,>max,>max,"Sanduddsgatan 1, 00100 Helsingfors, Finland"
1189,"(60.17, 24.92)",76,25,31.545454545454547,>max,>max,"Sanduddsgatan 17, 00100 Helsingfors, Finland"
1190,"(60.17, 24.947)",21,8,38.0,>25% & <75%,>25% & <75%,"Yliopistonkatu 5, 00100 Helsinki, Finland"
1191,"(60.17, 24.925)",55,18,27.5,>max,>max,"Perhogatan 1, 00100 Helsingfors, Finland"
1192,"(60.17, 24.946)",21,9,28.4375,>25% & <75%,>25% & <75%,"Mikonkatu 9, 00100 Helsinki, Finland"
1193,"(60.17, 24.962)",7,2,43.0,<25%,<25%,"Kanalkajen 13, 00160 Helsingfors, Finland"
1194,"(60.17, 24.945)",48,13,33.69230769230769,>25% & <75%,>max,"Mikonkatu 10, 00100 Helsinki, Finland"
1195,"(60.17, 24.924)",36,13,34.30769230769231,>25% & <75%,>25% & <75%,"Sanduddsgatan 5, 00100 Helsingfors, Finland"
1196,"(60.17, 24.933)",33,11,34.36363636363637,>25% & <75%,>25% & <75%,"Antinkatu 2, 00100 Helsinki, Finland"
1197,"(60.17, 24.928)",32,10,30.7,>25% & <75%,>25% & <75%,"Pohjoinen Rautatiekatu 21b, 00100 Helsinki, Finland"
1198,"(60.17, 24.959)",27,8,41.375,>25% & <75%,>25% & <75%,"Pohjoisranta 2f, 00170 Helsinki, Finland"
1199,"(60.17, 24.918)",7,4,31.25,>25% & <75%,<25%,"Sanduddsgatan 21, 00100 Helsingfors, Finland"
1200,"(60.17, 24.957)",14,6,35.166666666666664,>25% & <75%,>25% & <75%,"Mariankatu 7, 00170 Helsinki, Finland"
1201,"(60.17, 24.956)",28,11,32.09090909090909,>25% & <75%,>25% & <75%,"Hallituskatu 2b, 00170 Helsinki, Finland"
1202,"(60.17, 24.923)",13,6,31.166666666666668,>25% & <75%,>25% & <75%,"Sanduddsgatan 14b, 00100 Helsingfors, Finland"
1203,"(60.17, 24.922)",21,8,37.833333333333336,>25% & <75%,>25% & <75%,"Sanduddsgatan 14a, 00100 Helsingfors, Finland"
1204,"(60.17, 24.944)",3,3,26.0,<25%,<25%,"Ateneuminkuja 1, 00100 Helsinki, Finland"
1205,"(60.17, 24.93)",9,3,37.333333333333336,<25%,>25% & <75%,"Eteläinen Rautatiekatu 8, 00100 Helsinki, Finland"
1206,"(60.17, 24.936)",1,1,20.0,<25%,<25%,"Narinken 2, 00100 Helsingfors, Finland"
1207,"(60.17, 24.967)",1,1,42.0,<25%,<25%,"Maringatan 12, 00160 Helsingfors, Finland"
1208,"(60.17, 24.96)",17,5,40.375,>25% & <75%,>25% & <75%,"Pohjoisranta 3, 00170 Helsinki, Finland"
1209,"(60.17, 24.929)",31,11,31.545454545454547,>25% & <75%,>25% & <75%,"Fredrikinkatu 52, 00100 Helsinki, Finland"
